key,item_name,description,plaintext,from_items,purchasable,gold_base,gold_total,gold_sell,tags,map_11,map_12,map_21,map_22,depth,FlatMovementSpeedMod,FlatHPPoolMod,FlatCritChanceMod,FlatMagicDamageMod,FlatMPPoolMod,FlatArmorMod,FlatSpellBlockMod,FlatPhysicalDamageMod,PercentAttackSpeedMod,PercentLifeStealMod,FlatHPRegenMod,PercentMovementSpeedMod
4005,Imperial Mandate,"<mainText><stats><attention>40</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Coordinated Fire:</passive> Abilities that <status>Slow</status> or <status>Immobilize</status> a champion deal <magicDamage>45 - 75 (based on level) bonus magic damage</magicDamage> and marks them for 4 seconds (6s cooldown per champion). Ally champion damage detonates the mark, dealing an additional <magicDamage>90 - 150 (based on ally level) magic damage</magicDamage> and granting you both <speed>20% Move Speed</speed> for 2 seconds. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>15</attention> Ability Power. <br><br><rules>Strength of level-scaling effects are based on the ally's level.</rules></mainText><br>",Defer damage until later.,3067_4642,True,750,2500,1750,Health_SpellDamage_ManaRegen_CooldownReduction_NonbootsMovement,True,True,True,False,3.0,,200.0,,40.0,,,,,,,,
4401,Force of Nature,"<mainText><stats><attention>350</attention> Health<br><attention>70</attention> Magic Resist<br><attention>5%</attention> Move Speed</stats><br><li><passive>Absorb:</passive> Taking <magicDamage>magic damage</magicDamage> from enemy Champions grants a stack of <attention>Steadfast</attention> (max 6) for 7 seconds. Enemy <status>Immobilizing</status> effects grant an additional 2 stacks.<li><passive>Dissipate:</passive> While at 6 stacks of <attention>Steadfast</attention>, take <magicDamage>25% reduced magic damage</magicDamage> and gain 10% increased Move Speed.<br><br><rules>One spell can add a new stack of <attention>Steadfast</attention> every 1 second.</rules></mainText><br>","Movement Speed, Magic Resist, and max Health Regeneration",1057_1028_3066,True,800,2900,2030,Health_SpellBlock_NonbootsMovement,True,True,True,False,3.0,,350.0,,,,,70.0,,,,,0.05
4403,The Golden Spatula,<mainText><stats><attention>70</attention> Attack Damage<br><attention>120</attention> Ability Power<br><attention>50%</attention> Attack Speed<br><attention>30%</attention> Critical Strike Chance<br><attention>250</attention> Health<br><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>250</attention> Mana<br><attention>20</attention> Ability Haste<br><attention>10%</attention> Move Speed<br><attention>10%</attention> Life Steal<br><attention>100%</attention> Base Health Regen<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Doing Something:</passive> You are permanently On Fire!</mainText><br>,It does EVERYTHING!,1038_1053_3086_1058_3067_3105,True,687,7387,5171,Health_SpellBlock_HealthRegen_Armor_Damage_CriticalStrike_AttackSpeed_LifeSteal_SpellDamage_Mana_ManaRegen_CooldownReduction_NonbootsMovement,False,False,True,False,3.0,,250.0,0.3,120.0,250.0,30.0,30.0,70.0,0.5,0.1,,0.1
4628,Horizon Focus,<mainText><stats><attention>85</attention> Ability Power<br><attention>150</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Hypershot:</passive> Damaging a champion with a non-targeted Ability at over 700 range or <status>Slowing or Immobilizing</status> them <keywordStealth>Reveals</keywordStealth> them and increases their damage taken from you by 10% for 6 seconds. <br><br><rules>The Ability that triggers <passive>Hypershot</passive> also benefits from the damage increase. Pets and non-immobilizing traps do not trigger this effect. Only the initial placement of zone Abilities will trigger this effect. Distance is measured from the Ability cast position. </rules></mainText><br>,Immobilizing a champion causes lightning to strike them,3145_3108,True,1050,3000,2100,Health_SpellDamage,True,True,True,False,3.0,,150.0,,85.0,,,,,,,,
4629,Cosmic Drive,<mainText><stats><attention>65</attention> Ability Power<br><attention>200</attention> Health<br><attention>30</attention> Ability Haste<br><attention>5%</attention> Move Speed</stats><br><li><passive>Spelldance:</passive> Damaging a champion with 3 separate Attacks or Spells grants <speed>15% Move Speed</speed> (decaying to <speed>5%</speed>) and <scaleAP>40 Ability Power</scaleAP> until exiting champion combat.<br></mainText><br>,Massive amounts of Cooldown Reduction,3108_3113_1028,True,850,3000,2100,Health_SpellDamage_CooldownReduction_NonbootsMovement_AbilityHaste,True,True,True,False,3.0,,200.0,,65.0,,,,,,,,0.05
4630,Blighting Jewel,<mainText><stats><attention>25</attention> Ability Power<br><attention>15%</attention> Magic Penetration</stats></mainText><br>,,1052,True,815,1250,875,MagicPenetration_SpellDamage,True,True,True,False,2.0,,,,25.0,,,,,,,,
4632,Verdant Barrier,<mainText><stats><attention>20</attention> Ability Power<br><attention>25</attention> Magic Resist</stats><br><li><passive>Adaptive:</passive> Killing a unit grants <scaleMR>0.3 Magic Resist</scaleMR> (max <scaleMR>9</scaleMR>). <br><br></mainText><br>,,1033_1052,True,115,1000,700,SpellBlock_SpellDamage,True,True,True,False,2.0,,,,20.0,,,25.0,,,,,
4633,Riftmaker,"<mainText><stats><attention>80</attention> Ability Power<br><attention>300</attention> Health<br><attention>15</attention> Ability Haste<br><attention>8%</attention> Omnivamp</stats><br><li><passive>Void Corruption:</passive> For each second damaging enemy champions, deal 3% bonus damage (max 9%). At maximum strength, the bonus damage is dealt as <trueDamage>true damage</trueDamage> instead. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2%</attention> Omnivamp and 8 Ability Power.</mainText><br>",,4635_1026,True,1050,3200,2240,Health_SpellDamage_CooldownReduction_SpellVamp_MagicPenetration_AbilityHaste,True,True,True,False,3.0,,300.0,,80.0,,,,,,,,
4635,Leeching Leer,<mainText><stats><attention>20</attention> Ability Power<br><attention>250</attention> Health<br><attention>5%</attention> Omnivamp</stats></mainText><br>,,1028_1052,True,465,1300,910,Health_SpellDamage_SpellVamp,True,True,True,False,2.0,,250.0,,20.0,,,,,,,,
4636,Night Harvester,<mainText><stats><attention>90</attention> Ability Power<br><attention>300</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Soulrend:</passive> Damaging a champion deals an additional <magicDamage>(125 +15% Ability Power magic damage)</magicDamage> and grants you <speed>25% Move Speed</speed> for 1.5 seconds (40s cooldown per champion).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.<br><br><rules>Damaging a new champion will extend the duration of the Move Speed bonus.</rules></mainText><br>,,1026_3145_1052,True,865,3200,2240,Health_SpellDamage_CooldownReduction_NonbootsMovement_AbilityHaste,True,True,True,False,3.0,,300.0,,90.0,,,,,,,,
4637,Demonic Embrace,<mainText><stats><attention>60</attention> Ability Power<br><attention>450</attention> Health</stats><br><li><passive>Azakana Gaze:</passive> Dealing Ability damage burns enemies for 2/1.2% (Melee/Ranged) <magicDamage>max Health magic damage</magicDamage> every second for 4 seconds. <li><passive>Dark Pact:</passive> Gain 2% of your <scaleHealth>bonus Health</scaleHealth> as <scaleAP>Ability Power</scaleAP>. </mainText><br>,,1026_1011_1052,True,815,3000,2100,Health_SpellDamage,True,True,True,False,3.0,,450.0,,60.0,,,,,,,,
4638,Watchful Wardstone,"<mainText><stats><attention>150</attention> Health<br><attention>10</attention> Ability Haste</stats><br><li><passive>Arcane Cache:</passive> This item can store up to 3 purchased Control Wards.<br><br>After completing the <keywordMajor>Support Quest</keywordMajor> and reaching Level 13, transforms into <rarityLegendary>Vigilant Wardstone</rarityLegendary>.<br></mainText><br>",,,True,1100,1100,770,Health_Vision_Active_CooldownReduction_AbilityHaste,True,False,False,False,,,150.0,,,,,,,,,,
4642,Bandleglass Mirror,<mainText><stats><attention>20</attention> Ability Power<br><attention>10</attention> Ability Haste<br><attention>50%</attention> Base Mana Regen</stats></mainText><br>,,1004_1052,True,265,950,665,SpellDamage_ManaRegen_CooldownReduction_AbilityHaste,True,True,True,False,2.0,,,,20.0,,,,,,,,
4643,Vigilant Wardstone,"<mainText><stats><attention>150</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Arcane Cache:</passive> This item can store up to 3 purchased Control Wards.<li><passive>Behold:</passive> Increase your Stealth Ward and Control Ward placement caps by 1.<li><passive>Blessing of Ixtal:</passive> Grants a 12% increase to bonus Health, bonus Attack Damage, Ability Haste, and Ability Power.<br><br><rules>Upgrades from <rarityLegendary>Watchful Sightstone</rarityLegendary>.</rules></mainText><br>",,4638,False,0,1100,770,Health_Vision_Active_CooldownReduction_AbilityHaste,True,False,False,False,2.0,,150.0,,,,,,,,,,
4644,Crown of the Shattered Queen,"<mainText><stats><attention>60</attention> Ability Power<br><attention>250</attention> Health<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><li><passive>Divine Safeguard:</passive> You are <keywordMajor>Safeguarded</keywordMajor>, reducing incoming champion damage by 75%. <keywordMajor>Safeguard</keywordMajor> persists for 1.5 seconds after taking champion damage. (40 second cooldown). <li><passive>Holy Gift:</passive> While <keywordMajor>Safeguarded</keywordMajor> and for 3 seconds after it is broken, gain <scaleAP>10-40 Ability Power</scaleAP>. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>1%</attention> Move Speed and 8 Ability Power.</mainText><br>",,3067_3802_1052,True,265,2800,1960,Health_SpellDamage_Mana_NonbootsMovement_AbilityHaste,True,True,True,False,3.0,,250.0,,60.0,600.0,,,,,,,
4645,Shadowflame,"<mainText><stats><attention>100</attention> Ability Power<br><attention>200</attention> Health</stats><br><li><passive>Cinderbloom:</passive> Damage to champions benefits from 10 to 20 additional <keywordStealth>Magic Penetration</keywordStealth> based on their current <scaleHealth>Health</scaleHealth> (max benefit when the target has 1000 or less Health). If the target was recently affected by Shields, gain the maximum benefit against that target (20 bonus <keywordStealth>Magic Penetration</keywordStealth>). </mainText><br>",,3145_1058,True,700,3000,2100,Health_SpellDamage_MagicPenetration,True,True,True,False,3.0,,200.0,,100.0,,,,,,,,
6029,Ironspike Whip,"<mainText><stats><attention>30</attention> Attack Damage</stats><br><br><active>Active -</active> <active>Crescent:</active> Deal <physicalDamage>(100% Base Attack Damage) physical damage</physicalDamage> to nearby enemies. (20s cooldown, reduced by Ability Haste).</mainText><br>",,1037,True,225,1100,770,Damage_Active,True,True,True,False,2.0,,,,,,,,30.0,,,,
6035,Silvermere Dawn,<mainText><stats><attention>40</attention> Attack Damage<br><attention>300</attention> Health<br><attention>35</attention> Magic Resist</stats><br><br><active>Active -</active> <active>Quicksilver:</active> Remove all crowd control debuffs (excluding <status>Airborne</status>) and gain 40% Tenacity and 40% Slow Resistance for 3 seconds (90s cooldown).</mainText><br>,,3140_1037_1028,True,425,3000,2100,Health_SpellBlock_Damage_Active_Tenacity,True,True,True,False,3.0,,300.0,,,,,35.0,40.0,,,,
6333,Death's Dance,<mainText><stats><attention>55</attention> Attack Damage<br><attention>45</attention> Armor<br><attention>15</attention> Ability Haste</stats><br><li><passive>Ignore Pain:</passive> 35% (15% for Ranged users) of physical damage taken is dealt to you over 3 seconds instead.<li><passive>Defy:</passive> Champion takedowns cleanse <passive>Ignore Pain's</passive> remaining damage pool and restore <healing>15% of max Health</healing> over 2 seconds.<br></mainText><br>,,1031_3133_1037,True,325,3100,2170,Armor_Damage_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,,,,,45.0,,55.0,,,,
6609,Chempunk Chainsword,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>250</attention> Health<br><attention>15</attention> Ability Haste</stats><br><li><passive>Hackshorn:</passive> Dealing physical damage applies 40% <status>Grievous Wounds</status> to enemy champions for 3 seconds. If the target is below 50% Health, this effect is increased to 60% <status>Grievous Wounds</status>.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText><br>",,3123_1028_3133,True,300,2600,1820,Health_Damage_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,250.0,,,,,,45.0,,,,
6616,Staff of Flowing Water,<mainText><stats><attention>50</attention> Ability Power<br><attention>10%</attention> Heal and Shield Power<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Rapids:</passive> Healing or Shielding another ally grants you both <magicDamage>25 - 45 Ability Power</magicDamage>  and <magicDamage>20 Ability Haste</magicDamage> for 4 seconds.<br><br><rules>Strength of level-scaling effects are based on the ally's level.</rules></mainText><br>,Your heals and shields reduce crowd control and grant movement speed,1052_3114_1052,True,630,2300,1610,SpellDamage_ManaRegen_AbilityHaste,True,True,True,False,3.0,,,,50.0,,,,,,,,
6617,Moonstone Renewer,"<mainText><stats><attention>40</attention> Ability Power<br><attention>200</attention> Health<br><attention>20</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen</stats><br><li><passive>Starlit Grace:</passive> When affecting champions with Attacks or Abilities in combat, restore <healing>70 Health</healing> to the most wounded nearby ally (2s cooldown). Each second spent in combat with champions increases your Heal and Shield Power by 7% (stacking up to 5 times).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>10</attention> increased health on <passive>Starlit Grace's</passive> heal.<br><br></mainText><br>",Your heals and shields cool down faster and have greater effect on low health allies,3067_4642,True,750,2500,1750,Health_SpellDamage_CooldownReduction,True,True,True,False,3.0,,200.0,,40.0,,,,,,,,
6630,Goredrinker,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>450</attention> Health<br><attention>20</attention> Ability Haste<br><attention>10%</attention> Omnivamp</stats><br><br><active>Active -</active> <active>Thirsting Slash:</active> Deal <physicalDamage>(175% Base Attack Damage) physical damage</physicalDamage> to nearby enemies. Restore <healing>(25% Base Attack Damage + 10% missing Health)</healing> for each champion hit (15s cooldown, reduced by Ability Haste).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.</mainText><br>",,6029_3044_3067,True,300,3300,2310,Health_Damage_LifeSteal_Active_CooldownReduction_SpellVamp_AbilityHaste,True,True,True,False,3.0,,450.0,,,,,,45.0,,,,
6631,Stridebreaker,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>20%</attention> Attack Speed<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Halting Slash:</active> Deal <physicalDamage>(175% Attack Damage) physical damage</physicalDamage> to nearby enemies, <status>Slowing</status> them by 40% for 3 seconds (15s cooldown, reduced by Ability Haste). Can be cast while moving.<br><li><passive>Heroic Gait:</passive> Dealing physical damage grants <speed>20 Move Speed</speed> for 3 seconds.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2%</attention> Move Speed.</mainText><br>",,6029_3051_3067,True,300,3300,2310,Health_Damage_AttackSpeed_Active_CooldownReduction_Slow_NonbootsMovement_AbilityHaste,True,True,True,False,3.0,,300.0,,,,,,50.0,0.2,,,
6632,Divine Sunderer,"<mainText><stats><attention>35</attention> Attack Damage<br><attention>400</attention> Health<br><attention>20</attention> Ability Haste</stats><li><passive>Spellblade:</passive> After using an Ability, your next Attack is enhanced with an additional <physicalDamage>12% (9% for Ranged owners) target max Health physical damage</physicalDamage> <OnHit>On-Hit</OnHit> (1.5s cooldown). If the target is a champion, restore 65% of the enhanced damage (40% for Ranged owners).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5%</attention> Armor Penetration and <attention>5%</attention> Magic Penetration.<br><br><rules><passive>Spellblade</passive> will deal a minimum of (150% base Attack Damage) damage to units, but no more than (250% base Attack Damage) damage to Monsters.</rules></mainText><br>",,3044_3057_3067,True,700,3300,2310,Health_Damage_LifeSteal_CooldownReduction_OnHit_MagicPenetration_ArmorPenetration_AbilityHaste,True,True,True,False,3.0,,400.0,,,,,,35.0,,,,
6653,Liandry's Anguish,<mainText><stats><attention>80</attention> Ability Power<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><li><passive>Agony:</passive> Deal up to <magicDamage>12% bonus magic damage</magicDamage> to Champions based on the target's bonus Health (maxed at 1250 bonus Health).<li><passive>Torment:</passive> Dealing damage with Abilities causes enemies to burn for <magicDamage>(15 + 1.5% Ability Power) + 1% max Health magic damage</magicDamage> per second for 4 seconds. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.</mainText><br>,"Charge up in combat to deal high damage over time, especially against durable enemies",3802_3108,True,1000,3200,2240,SpellDamage_Mana_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,,,80.0,600.0,,,,,,,
6655,Luden's Tempest,"<mainText><stats><attention>80</attention> Ability Power<br><attention>6</attention> Magic Penetration<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><li><passive>Echo:</passive> Damaging Abilities deal an additional <magicDamage>(100 + 10% Ability Power) magic damage</magicDamage> to the target and 3 nearby enemies and grants you <speed>15% Move Speed</speed> for 2 seconds (10s cooldown). Dealing ability damage to Champions reduces this item's cooldown by 0.5 second, up to 3 seconds per spell cast.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Magic Penetration. </mainText><br>","High burst damage, good against fragile foes",3802_1026,True,1050,3200,2240,SpellDamage_Mana_CooldownReduction_NonbootsMovement_MagicPenetration_AbilityHaste,True,True,True,False,3.0,,,,80.0,600.0,,,,,,,
6656,Everfrost,"<mainText><stats><attention>70</attention> Ability Power<br><attention>250</attention> Health<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Glaciate:</active> Deal <magicDamage>(100+30% Ability Power) magic damage</magicDamage> in a cone, <status>Slowing</status> enemies by 65% for 1.5 seconds. Enemies at the center of the cone are <status>Rooted</status> instead (30s cooldown).<br><hr><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>10</attention> Ability Power. <br></mainText><br>",,3067_3802_1052,True,265,2800,1960,Health_SpellDamage_Mana_Active_CooldownReduction_Slow_AbilityHaste,True,True,True,False,3.0,,250.0,,70.0,600.0,,,,,,,
6660,Bami's Cinder,<mainText><stats><attention>300</attention> Health</stats><br><li><passive>Immolate :</passive> Taking or dealing damage causes you to begin dealing <magicDamage>(15 + 1% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions and 25% against monsters) for 3 seconds.</mainText><br>,,1028_1028,True,300,1100,770,Health,True,True,True,False,2.0,,300.0,,,,,,,,,,
6662,Frostfire Gauntlet,"<mainText><stats><attention>350</attention> Health<br><attention>25</attention> Armor<br><attention>25</attention> Magic Resist<br><attention>20</attention> Ability Haste</stats><br><li><passive>Immolate :</passive> Taking or dealing damage causes you to begin dealing <magicDamage>(12 + 1% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions and 150% against monsters) for 3 seconds.<li><passive>Snowbind:</passive> Attacks create a frost field for 1.5 seconds and deal (12-85  / 6-42.5) bonus magic damage to all enemies in the area (4s cooldown, 6s cooldown for ranged champions). Enemies that move across the field are <status>Slowed</status> by 25% for melee champions and 12.5% for ranged champions (increased by your <scaleHealth>max Health</scaleHealth>).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>100</attention> Health and <attention>6%</attention> Size.</mainText><br>","High Magic Resist.Passively slow nearby enemies. When spells are cast near you, release a wave of energy that damages and slows.",6660_1033_1029,True,950,2800,1960,Health_SpellBlock_Armor_Aura_CooldownReduction_Slow_AbilityHaste,True,True,True,False,3.0,,350.0,,,,25.0,25.0,,,,,
6664,Turbo Chemtank,"<mainText><stats><attention>350</attention> Health<br><attention>25</attention> Armor<br><attention>25</attention> Magic Resist<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Supercharged:</active> Grants <speed>40% Move Speed</speed> towards enemies or enemy turrets for 4 seconds. Once near an enemy (or after 4 seconds) a shockwave is emitted that <status>Slows</status> nearby champions by 50% for 1.5 seconds (90s cooldown).<br><li><passive>Refuel:</passive> Moving and dealing damage fills up the <keywordMajor>Chemtank</keywordMajor>. At 100 stacks, your next basic attack deals <magicDamage>40-120 (+1% max Health, + 3% Move Speed) magic damage</magicDamage> to all nearby enemies (increased by 25% against minions and 175% against jungle monsters).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste and <attention>50</attention> Health.</mainText><br>",Immobilize enemies to gain a shield. Activate to run faster at opponents.,6660_1033_1029,True,950,2800,1960,Health_SpellBlock_Armor_Aura_Active_CooldownReduction_Slow_NonbootsMovement_Tenacity_AbilityHaste,True,True,True,False,3.0,,350.0,,,,25.0,25.0,,,,,
6670,Noonquiver,<mainText><stats><attention>30</attention> Attack Damage<br><attention>15%</attention> Attack Speed</stats><br><li><passive>Precision:</passive> Attacks deal an additional <physicalDamage>20 physical damage</physicalDamage> to Minions and Monsters.</mainText><br>,,1036_1042_1036,True,300,1300,910,Damage_AttackSpeed,True,True,True,False,2.0,,,,,,,,30.0,0.15,,,
6671,Galeforce,"<mainText><stats><attention>60</attention> Attack Damage<br><attention>20%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance</stats><br><br><active>Active -</active> <active>Cloudburst:</active> Dash in target direction, firing three missiles at the lowest Health enemy near your destination (prioritizing champions). Deals a total of <magicDamage>(180 - 220 (based on level) + 45% bonus Attack Damage) magic damage</magicDamage>, increased against low Health targets by up to 50% (90s cooldown).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2%</attention> Move Speed.<br><br><rules>Maximum missile damage dealt when enemy Health is below 30%.<br>Cloudburst's dash cannot pass through terrain.</rules></mainText><br>",,6670_1018_1037,True,625,3400,2380,Damage_CriticalStrike_AttackSpeed_Active_NonbootsMovement,True,True,True,False,3.0,,,0.2,,,,,60.0,0.2,,,
6672,Kraken Slayer,<mainText><stats><attention>65</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance</stats><br><li><passive>Bring It Down:</passive> Every third Attack deals an additional <trueDamage>(60 + 45% bonus Attack Damage) true damage</trueDamage>.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>10%</attention> Attack Speed.</mainText><br>,,6670_1018_1037,True,625,3400,2380,Damage_CriticalStrike_AttackSpeed_ArmorPenetration,True,True,True,False,3.0,,,0.2,,,,,65.0,0.25,,,
6673,Immortal Shieldbow,"<mainText><stats><attention>50</attention> Attack Damage<br><attention>20%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance<br><attention>10%</attention> Life Steal</stats><br><li><passive>Lifeline:</passive> When taking damage that would reduce you below 30% Health, gain a <shield>250 - 700 Shield</shield> for 3s. In addition, gain <attackDamage>15-35 Attack Damage</attackDamage> for 8s (90s ).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Attack Damage and <attention>50</attention> Health.</mainText><br>",,6670_1018_1053,True,600,3400,2380,Health_Damage_CriticalStrike_AttackSpeed_LifeSteal,True,True,True,False,3.0,,,0.2,,,,,50.0,0.2,0.1,,
6675,Navori Quickblades,<mainText><stats><attention>60</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>30</attention> Ability Haste</stats><br><li><passive>Deft Strikes:</passive> Your critical strikes with Attacks reduce your non-Ultimate Ability cooldowns by 20% of their remaining cooldown.</mainText><br>,,3133_1037_1018,True,825,3400,2380,Damage_CriticalStrike_CooldownReduction_AbilityHaste,True,True,True,False,3.0,,,0.2,,,,,60.0,,,,
6676,The Collector,<mainText><stats><attention>55</attention> Attack Damage<br><attention>20%</attention> Critical Strike Chance<br><attention>12</attention> Lethality</stats><br><li><passive>Death and Taxes:</passive> Dealing damage that would leave an enemy champion below 5% Health executes them. Champion kills grant an additional 25 gold.</mainText><br>,,3134_1037_1018,True,425,3000,2100,Damage_CriticalStrike_ArmorPenetration,True,True,True,False,3.0,,,0.2,,,,,55.0,,,,
6677,Rageknife,<mainText><stats><attention>25%</attention> Attack Speed</stats><br><li><passive>Wrath:</passive> Your Critical Strike Chance is converted into <OnHit>On-Hit</OnHit> damage. Gain <physicalDamage>35</physicalDamage> <OnHit>On-Hit</OnHit> for each 20% Critical Strike Chance converted.</mainText><br>,,1042_1042,True,200,800,560,AttackSpeed_OnHit,True,True,True,False,2.0,,,,,,,,,0.25,,,
6691,Duskblade of Draktharr,"<mainText><stats><attention>60</attention> Attack Damage<br><attention>18</attention> Lethality<br><attention>20</attention> Ability Haste</stats><br><li><passive>Nightstalker:</passive> Attacking a champion deals an additional <physicalDamage>(75 + 30% bonus Attack Damage for melee / 55 + 25% bonus Attack Damage for ranged) physical damage</physicalDamage> (15s cooldown). If dealt by a Melee champion, this Attack also <status>Slows</status> the target by 99% for 0.25 seconds.  When a champion that you have damaged within the last 3 seconds dies, this cooldown is refreshed and you become <keywordStealth>Invisible</keywordStealth> for 1.5 seconds.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.<br></mainText><br>",,3134_3133,True,900,3100,2170,Damage_Stealth_CooldownReduction_Slow_ArmorPenetration_AbilityHaste,True,True,True,False,3.0,,,,,,,,60.0,,,,
6692,Eclipse,"<mainText><stats><attention>55</attention> Attack Damage<br><attention>18</attention> Lethality<br><attention>8%</attention> Omnivamp</stats><br><br><li><passive>Ever Rising Moon:</passive> Hitting a champion with 2 separate Attacks or Abilities within 1.5 seconds deals an additional <physicalDamage>6% max Health physical damage</physicalDamage>, grants you <speed>15% Move Speed</speed> and a <shield>(180 + 40% bonus Attack Damage) Shield (50% shield for ranged champions)</shield> for 2 seconds (8s cooldown, 16s cooldown for ranged champions).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>4%</attention> Armor Penetration</mainText><br>",,3134_1036_1053,True,750,3100,2170,Damage_LifeSteal_SpellVamp_NonbootsMovement_ArmorPenetration,True,True,True,False,3.0,,,,,,,,55.0,,,,
6693,Prowler's Claw,"<mainText><stats><attention>60</attention> Attack Damage<br><attention>18</attention> Lethality<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Sandswipe:</active> Dash through target enemy champion, dealing <physicalDamage>(75 + 30% bonus Attack Damage) physical damage</physicalDamage>. For the next 3 seconds, you deal 15% increased damage to the target. (90s cooldown).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Lethality</mainText><br>",,3134_3133,True,900,3100,2170,Damage_Active_CooldownReduction_NonbootsMovement_ArmorPenetration_AbilityHaste,True,True,True,False,3.0,,,,,,,,60.0,,,,
6694,Serylda's Grudge,<mainText><stats><attention>45</attention> Attack Damage<br><attention>30%</attention> Armor Penetration<br><attention>20</attention> Ability Haste</stats><br><li><passive>Bitter Cold:</passive> Damaging Abilities <status>Slow</status> enemies by 30% for 1 second.</mainText><br>,,3133_3035,True,650,3200,2240,Damage_CooldownReduction_ArmorPenetration_AbilityHaste,True,True,True,False,3.0,,,,,,,,45.0,,,,
